2225 , 116 , (20 2 16 14 6) , 1383 , ((16 * 6) + 20)
2226 , 116 , (20 2 16 14 6) , 219 , ((6 * 16) + 20)
2227 , 116 , (20 2 16 14 6) , 2078 , ((6 * 16) + 20)
2228 , 116 , (20 2 16 14 6) , 1794 , ((6 * 16) + 20)
2229 , 116 , (20 2 16 14 6) , 3745 , ((6 * 16) + 20)
2230 , 116 , (20 2 16 14 6) , 2714 , ((6 * 16) + 20)
2231 , 116 , (20 2 16 14 6) , 788 , ((16 * 6) + 20)
2232 , 116 , (20 2 16 14 6) , 7817 , ((6 * 20) - (20 - 16))
2233 , 116 , (20 2 16 14 6) , 910 , ((16 * 6) + 20)
2234 , 116 , (20 2 16 14 6) , 1545 , ((16 * 6) + 20)
2235 , 116 , (20 2 16 14 6) , 10000 , none
2236 , 116 , (20 2 16 14 6) , 2283 , ((16 * 6) + 20)
2237 , 116 , (20 2 16 14 6) , 47 , ((16 * 6) + 20)
2238 , 116 , (20 2 16 14 6) , 3598 , ((6 * 16) + 20)
2239 , 116 , (20 2 16 14 6) , 2405 , ((6 * 16) + 20)
2240 , 116 , (20 2 16 14 6) , 2697 , ((6 * 20) - (20 - 16))
2241 , 116 , (20 2 16 14 6) , 7611 , ((16 * 6) + 20)
2242 , 116 , (20 2 16 14 6) , 553 , ((16 * 6) + 20)
2243 , 116 , (20 2 16 14 6) , 2331 , ((6 * 16) + 20)
2244 , 116 , (20 2 16 14 6) , 627 , ((16 * 6) + 20)
2245 , 116 , (20 2 16 14 6) , 4526 , ((6 * 16) + 20)
2246 , 116 , (20 2 16 14 6) , 568 , ((16 * 6) + 20)
2247 , 116 , (20 2 16 14 6) , 3241 , ((16 * 6) + 20)
2248 , 116 , (20 2 16 14 6) , 4717 , ((6 * 16) + 20)
2249 , 116 , (20 2 16 14 6) , 51 , ((6 * 16) + 20)
2250 , 116 , (20 2 16 14 6) , 2400 , ((16 * 6) + 20)
2251 , 116 , (20 2 16 14 6) , 1248 , ((6 * 16) + 20)
2252 , 116 , (20 2 16 14 6) , 2497 , ((6 * 16) + 20)
2253 , 116 , (20 2 16 14 6) , 963 , ((6 * 16) + 20)
2254 , 116 , (20 2 16 14 6) , 2590 , ((6 * 16) + 20)
2255 , 116 , (20 2 16 14 6) , 1070 , ((16 * 6) + 20)
2256 , 116 , (20 2 16 14 6) , 3820 , ((16 * 6) + 20)
2257 , 116 , (20 2 16 14 6) , 461 , ((6 * 16) + 20)
2258 , 116 , (20 2 16 14 6) , 54 , ((16 * 6) + 20)
2259 , 116 , (20 2 16 14 6) , 466 , ((6 * 16) + 20)
2260 , 116 , (20 2 16 14 6) , 1365 , ((16 * 6) + 20)
2261 , 116 , (20 2 16 14 6) , 1937 , ((6 * 16) + 20)
2262 , 116 , (20 2 16 14 6) , 214 , ((16 * 6) + 20)
2263 , 116 , (20 2 16 14 6) , 2955 , ((6 * 16) + 20)
2264 , 116 , (20 2 16 14 6) , 80 , ((16 * 6) + 20)
2265 , 116 , (20 2 16 14 6) , 5770 , ((6 * 16) + 20)
2266 , 116 , (20 2 16 14 6) , 1131 , ((16 * 6) + 20)
2267 , 116 , (20 2 16 14 6) , 5082 , ((16 * 6) + 20)
2268 , 116 , (20 2 16 14 6) , 369 , ((6 * 16) + 20)
2269 , 116 , (20 2 16 14 6) , 490 , ((16 * 6) + 20)
2270 , 116 , (20 2 16 14 6) , 510 , ((16 * 6) + 20)
2271 , 116 , (20 2 16 14 6) , 142 , ((16 * 6) + 20)
2272 , 116 , (20 2 16 14 6) , 39 , ((6 * 16) + 20)
2273 , 116 , (20 2 16 14 6) , 3529 , ((6 * 16) + 20)
2274 , 116 , (20 2 16 14 6) , 4559 , ((16 * 6) + 20)
2275 , 116 , (20 2 16 14 6) , 1258 , ((6 * 16) + 20)
2276 , 116 , (20 2 16 14 6) , 1987 , ((6 * 16) + 20)
2277 , 116 , (20 2 16 14 6) , 2629 , ((6 * 16) + 20)
2278 , 116 , (20 2 16 14 6) , 47 , ((6 * 16) + 20)
2279 , 116 , (20 2 16 14 6) , 57 , ((6 * 16) + 20)
2280 , 116 , (20 2 16 14 6) , 1309 , ((6 * 16) + 20)
2281 , 116 , (20 2 16 14 6) , 4143 , ((6 * 16) + 20)
2282 , 116 , (20 2 16 14 6) , 1150 , ((6 * 16) + 20)
2283 , 116 , (20 2 16 14 6) , 3042 , ((6 * 16) + 20)
2284 , 116 , (20 2 16 14 6) , 5781 , ((16 * 6) + 20)
2285 , 116 , (20 2 16 14 6) , 3890 , ((6 * 16) + 20)
2286 , 116 , (20 2 16 14 6) , 5175 , ((6 * 16) + 20)
2287 , 116 , (20 2 16 14 6) , 1922 , ((6 * 16) + 20)
2288 , 116 , (20 2 16 14 6) , 6122 , ((6 * 16) + 20)
2289 , 116 , (20 2 16 14 6) , 485 , ((16 * 6) + 20)
2290 , 116 , (20 2 16 14 6) , 8722 , ((6 * 16) + 20)
2291 , 116 , (20 2 16 14 6) , 2146 , ((6 * 16) + 20)
2292 , 116 , (20 2 16 14 6) , 306 , ((6 * 16) + 20)
2293 , 116 , (20 2 16 14 6) , 2372 , ((16 * 6) + 20)
2294 , 116 , (20 2 16 14 6) , 1880 , ((6 * 16) + 20)
2295 , 116 , (20 2 16 14 6) , 1455 , ((16 * 6) + 20)
2296 , 116 , (20 2 16 14 6) , 3526 , ((16 * 6) + 20)
2297 , 116 , (20 2 16 14 6) , 2059 , ((16 * 6) + 20)
2298 , 116 , (20 2 16 14 6) , 1156 , ((6 * 16) + 20)
2299 , 116 , (20 2 16 14 6) , 601 , ((6 * 16) + 20)
2300 , 116 , (20 2 16 14 6) , 2470 , ((6 * 16) + 20)
2301 , 116 , (20 2 16 14 6) , 4823 , ((6 * 16) + 20)
2302 , 116 , (20 2 16 14 6) , 3497 , ((16 * 6) + 20)
2303 , 116 , (20 2 16 14 6) , 64 , ((16 * 6) + 20)
2304 , 116 , (20 2 16 14 6) , 7968 , ((6 * 16) + 20)
2305 , 116 , (20 2 16 14 6) , 67 , ((6 * 16) + 20)
2306 , 116 , (20 2 16 14 6) , 6892 , ((16 * 6) + 20)
2307 , 116 , (20 2 16 14 6) , 3061 , ((6 * 16) + 20)
2308 , 116 , (20 2 16 14 6) , 10000 , none
2309 , 116 , (20 2 16 14 6) , 129 , ((6 * 16) + 20)
2310 , 116 , (20 2 16 14 6) , 1554 , ((6 * 16) + 20)
2311 , 116 , (20 2 16 14 6) , 2120 , ((16 * 6) + 20)
2312 , 116 , (20 2 16 14 6) , 75 , ((6 * 16) + 20)
2313 , 116 , (20 2 16 14 6) , 6336 , ((6 * 16) + 20)
2314 , 116 , (20 2 16 14 6) , 2335 , ((6 * 16) + 20)
2315 , 116 , (20 2 16 14 6) , 6294 , ((16 * 6) + 20)
2316 , 116 , (20 2 16 14 6) , 1472 , ((6 * 16) + 20)
2317 , 116 , (20 2 16 14 6) , 1946 , ((16 * 6) + 20)
2318 , 116 , (20 2 16 14 6) , 2187 , ((16 * 6) + 20)
2319 , 116 , (20 2 16 14 6) , 168 , ((16 * 6) + 20)
2320 , 116 , (20 2 16 14 6) , 100 , ((16 * 6) + 20)
2321 , 116 , (20 2 16 14 6) , 3319 , ((6 * 16) + 20)
2322 , 116 , (20 2 16 14 6) , 4046 , ((16 * 6) + 20)
2323 , 116 , (20 2 16 14 6) , 1096 , ((6 * 16) + 20)
2324 , 116 , (20 2 16 14 6) , 5513 , ((6 * 16) + 20)
2325 , 116 , (20 2 16 14 6) , 3100 , ((6 * 16) + 20)
2326 , 116 , (20 2 16 14 6) , 4827 , ((6 * 16) + 20)
2327 , 116 , (20 2 16 14 6) , 4302 , ((6 * 16) + 20)
2328 , 116 , (20 2 16 14 6) , 2811 , ((6 * 16) + 20)
2329 , 116 , (20 2 16 14 6) , 246 , ((6 * 16) + 20)
2330 , 116 , (20 2 16 14 6) , 1483 , ((16 * 6) + 20)
2331 , 116 , (20 2 16 14 6) , 417 , ((16 * 6) + 20)
2332 , 116 , (20 2 16 14 6) , 1789 , ((16 * 6) + 20)
2333 , 116 , (20 2 16 14 6) , 2863 , ((6 * 16) + 20)
2334 , 116 , (20 2 16 14 6) , 120 , ((6 * 16) + 20)
2335 , 116 , (20 2 16 14 6) , 1605 , ((16 * 6) + 20)
2336 , 116 , (20 2 16 14 6) , 1540 , ((16 * 6) + 20)
2337 , 116 , (20 2 16 14 6) , 3469 , ((6 * 16) + 20)
2338 , 116 , (20 2 16 14 6) , 3989 , ((6 * 16) + 20)
2339 , 116 , (20 2 16 14 6) , 1790 , ((6 * 16) + 20)
2340 , 116 , (20 2 16 14 6) , 6242 , ((16 * 6) + 20)
2341 , 116 , (20 2 16 14 6) , 4660 , ((16 * 6) + 20)
2342 , 116 , (20 2 16 14 6) , 1513 , ((6 * 16) + 20)
2343 , 116 , (20 2 16 14 6) , 932 , ((6 * 16) + 20)
2344 , 116 , (20 2 16 14 6) , 85 , ((6 * 16) + 20)
2345 , 116 , (20 2 16 14 6) , 804 , ((16 * 6) + 20)
2346 , 116 , (20 2 16 14 6) , 9415 , ((6 * 16) + 20)
2347 , 116 , (20 2 16 14 6) , 8595 , ((6 * 16) + 20)
2348 , 116 , (20 2 16 14 6) , 1884 , ((20 * 6) - (20 - 16))
2349 , 116 , (20 2 16 14 6) , 775 , ((16 * 6) + 20)
2350 , 116 , (20 2 16 14 6) , 1897 , ((16 * 6) + 20)
2351 , 116 , (20 2 16 14 6) , 1379 , ((6 * 16) + 20)
2352 , 116 , (20 2 16 14 6) , 72 , ((6 * 16) + 20)
2353 , 116 , (20 2 16 14 6) , 1270 , ((6 * 16) + 20)
2354 , 116 , (20 2 16 14 6) , 10000 , none
2355 , 116 , (20 2 16 14 6) , 10000 , none
2356 , 116 , (20 2 16 14 6) , 366 , ((6 * 16) + 20)
2357 , 116 , (20 2 16 14 6) , 7175 , ((6 * 16) + 20)
2358 , 116 , (20 2 16 14 6) , 813 , ((16 * 6) + 20)
2359 , 116 , (20 2 16 14 6) , 5731 , ((16 * 6) + 20)
2360 , 116 , (20 2 16 14 6) , 58 , ((6 * 16) + 20)
2361 , 116 , (20 2 16 14 6) , 646 , ((16 * 6) + 20)
2362 , 116 , (20 2 16 14 6) , 312 , ((6 * 16) + 20)
2363 , 116 , (20 2 16 14 6) , 154 , ((6 * 16) + 20)
2364 , 116 , (20 2 16 14 6) , 9684 , ((6 * 16) + 20)
2365 , 116 , (20 2 16 14 6) , 682 , ((16 * 6) + 20)
2366 , 116 , (20 2 16 14 6) , 215 , ((6 * 16) + 20)
2367 , 116 , (20 2 16 14 6) , 2980 , ((6 * 16) + 20)
2368 , 116 , (20 2 16 14 6) , 6414 , ((6 * 16) + 20)
2369 , 116 , (20 2 16 14 6) , 6199 , ((16 * 6) + 20)
2370 , 116 , (20 2 16 14 6) , 1729 , ((6 * 16) + 20)
2371 , 116 , (20 2 16 14 6) , 52 , ((16 * 6) + 20)
2372 , 116 , (20 2 16 14 6) , 4967 , ((6 * 16) + 20)
2373 , 116 , (20 2 16 14 6) , 786 , ((6 * 16) + 20)
2374 , 116 , (20 2 16 14 6) , 2242 , ((16 * 6) + 20)
2375 , 116 , (20 2 16 14 6) , 2926 , ((16 * 6) + 20)
2376 , 116 , (20 2 16 14 6) , 3007 , ((6 * 16) + 20)
2377 , 116 , (20 2 16 14 6) , 10000 , none
2378 , 116 , (20 2 16 14 6) , 1068 , ((6 * 16) + 20)
2379 , 116 , (20 2 16 14 6) , 5999 , ((6 * 16) + 20)
2380 , 116 , (20 2 16 14 6) , 178 , ((6 * 16) + 20)
2381 , 116 , (20 2 16 14 6) , 737 , ((6 * 16) + 20)
2382 , 116 , (20 2 16 14 6) , 6764 , ((6 * 16) + 20)
2383 , 116 , (20 2 16 14 6) , 2414 , ((16 * 6) + 20)
2384 , 116 , (20 2 16 14 6) , 858 , ((6 * 16) + 20)
2385 , 116 , (20 2 16 14 6) , 1854 , ((16 * 6) + 20)
2386 , 116 , (20 2 16 14 6) , 981 , ((6 * 16) + 20)
2387 , 116 , (20 2 16 14 6) , 2500 , ((6 * 16) + 20)
2388 , 116 , (20 2 16 14 6) , 460 , ((6 * 16) + 20)
2389 , 116 , (20 2 16 14 6) , 5092 , ((16 * 6) + 20)
2390 , 116 , (20 2 16 14 6) , 296 , ((16 * 6) + 20)
2391 , 116 , (20 2 16 14 6) , 7789 , ((16 * 6) + 20)
2392 , 116 , (20 2 16 14 6) , 4991 , ((6 * 16) + 20)
2393 , 116 , (20 2 16 14 6) , 667 , ((16 * 6) + 20)
2394 , 116 , (20 2 16 14 6) , 4197 , ((6 * 16) + 20)
2395 , 116 , (20 2 16 14 6) , 451 , ((16 * 6) + 20)
2396 , 116 , (20 2 16 14 6) , 1929 , ((16 * 6) + 20)
2397 , 116 , (20 2 16 14 6) , 1146 , ((6 * 16) + 20)
2398 , 116 , (20 2 16 14 6) , 1464 , ((16 * 6) + 20)
2399 , 116 , (20 2 16 14 6) , 1858 , ((6 * 16) + 20)
2400 , 116 , (20 2 16 14 6) , 754 , ((6 * 16) + 20)
2401 , 116 , (20 2 16 14 6) , 4763 , ((16 * 6) + 20)
2402 , 116 , (20 2 16 14 6) , 149 , ((6 * 16) + 20)
2403 , 116 , (20 2 16 14 6) , 172 , ((6 * 16) + 20)
2404 , 116 , (20 2 16 14 6) , 47 , ((16 * 6) + 20)
2405 , 116 , (20 2 16 14 6) , 4162 , ((16 * 6) + 20)
2406 , 116 , (20 2 16 14 6) , 2763 , ((16 * 6) + 20)
2407 , 116 , (20 2 16 14 6) , 1657 , ((16 * 6) + 20)
2408 , 116 , (20 2 16 14 6) , 2029 , ((16 * 6) + 20)
2409 , 116 , (20 2 16 14 6) , 8405 , ((6 * 16) + 20)
2410 , 116 , (20 2 16 14 6) , 1832 , ((16 * 6) + 20)
2411 , 116 , (20 2 16 14 6) , 276 , ((16 * 6) + 20)
2412 , 116 , (20 2 16 14 6) , 4366 , ((16 * 6) + 20)
2413 , 116 , (20 2 16 14 6) , 601 , ((16 * 6) + 20)
2414 , 116 , (20 2 16 14 6) , 5998 , ((6 * 16) + 20)
2415 , 116 , (20 2 16 14 6) , 898 , ((6 * 16) + 20)
2416 , 116 , (20 2 16 14 6) , 6507 , ((6 * 16) + 20)
2417 , 116 , (20 2 16 14 6) , 843 , ((6 * 16) + 20)
2418 , 116 , (20 2 16 14 6) , 2789 , ((6 * 16) + 20)
2419 , 116 , (20 2 16 14 6) , 225 , ((6 * 16) + 20)
2420 , 116 , (20 2 16 14 6) , 2533 , ((16 * 6) + 20)
2421 , 116 , (20 2 16 14 6) , 5717 , ((16 * 6) + 20)
2422 , 116 , (20 2 16 14 6) , 654 , ((6 * 16) + 20)
2423 , 116 , (20 2 16 14 6) , 6138 , ((6 * 16) + 20)
2424 , 116 , (20 2 16 14 6) , 325 , ((16 * 6) + 20)
2425 , 116 , (20 2 16 14 6) , 1573 , ((16 * 6) + 20)
2426 , 116 , (20 2 16 14 6) , 677 , ((16 * 6) + 20)
2427 , 116 , (20 2 16 14 6) , 314 , ((6 * 16) + 20)
2428 , 116 , (20 2 16 14 6) , 2213 , ((6 * 16) + 20)
2429 , 116 , (20 2 16 14 6) , 492 , ((6 * 16) + 20)
2430 , 116 , (20 2 16 14 6) , 377 , ((16 * 6) + 20)
2431 , 116 , (20 2 16 14 6) , 50 , ((16 * 6) + 20)
2432 , 116 , (20 2 16 14 6) , 10000 , none
2433 , 116 , (20 2 16 14 6) , 3676 , ((6 * 16) + 20)
2434 , 116 , (20 2 16 14 6) , 1556 , ((16 * 6) + 20)
2435 , 116 , (20 2 16 14 6) , 5884 , ((6 * 16) + 20)
2436 , 116 , (20 2 16 14 6) , 2595 , ((6 * 16) + 20)
2437 , 116 , (20 2 16 14 6) , 46 , ((6 * 16) + 20)
2438 , 116 , (20 2 16 14 6) , 4753 , ((6 * 16) + 20)
2439 , 116 , (20 2 16 14 6) , 1545 , ((16 * 6) + 20)
2440 , 116 , (20 2 16 14 6) , 30 , ((16 * 6) + 20)
2441 , 116 , (20 2 16 14 6) , 565 , ((6 * 16) + 20)
2442 , 116 , (20 2 16 14 6) , 160 , ((6 * 16) + 20)
2443 , 116 , (20 2 16 14 6) , 770 , ((6 * 16) + 20)
2444 , 116 , (20 2 16 14 6) , 1058 , ((6 * 16) + 20)
2445 , 116 , (20 2 16 14 6) , 368 , ((6 * 16) + 20)
2446 , 116 , (20 2 16 14 6) , 3007 , ((16 * 6) + 20)
2447 , 116 , (20 2 16 14 6) , 6405 , ((16 * 6) + 20)
2448 , 116 , (20 2 16 14 6) , 1997 , ((16 * 6) + 20)
2449 , 116 , (20 2 16 14 6) , 3193 , ((16 * 6) + 20)
2450 , 116 , (20 2 16 14 6) , 1743 , ((6 * 16) + 20)
2451 , 116 , (20 2 16 14 6) , 4060 , ((6 * 16) + 20)
2452 , 116 , (20 2 16 14 6) , 4719 , ((16 * 6) + 20)
2453 , 116 , (20 2 16 14 6) , 1118 , ((16 * 6) + 20)
2454 , 116 , (20 2 16 14 6) , 502 , ((6 * 16) + 20)
2455 , 116 , (20 2 16 14 6) , 1349 , ((6 * 16) + 20)
2456 , 116 , (20 2 16 14 6) , 2965 , ((6 * 16) + 20)
2457 , 116 , (20 2 16 14 6) , 1406 , ((16 * 6) + 20)
2458 , 116 , (20 2 16 14 6) , 1020 , ((6 * 16) + 20)
2459 , 116 , (20 2 16 14 6) , 494 , ((6 * 16) + 20)
2460 , 116 , (20 2 16 14 6) , 353 , ((6 * 16) + 20)
2461 , 116 , (20 2 16 14 6) , 971 , ((16 * 6) + 20)
2462 , 116 , (20 2 16 14 6) , 3554 , ((16 * 6) + 20)
2463 , 116 , (20 2 16 14 6) , 10000 , none
2464 , 116 , (20 2 16 14 6) , 3355 , ((6 * 16) + 20)
2465 , 116 , (20 2 16 14 6) , 2202 , ((6 * 16) + 20)
2466 , 116 , (20 2 16 14 6) , 403 , ((16 * 6) + 20)
2467 , 116 , (20 2 16 14 6) , 2470 , ((6 * 16) + 20)
2468 , 116 , (20 2 16 14 6) , 2051 , ((6 * 16) + 20)
2469 , 116 , (20 2 16 14 6) , 8879 , ((16 * 6) + 20)
2470 , 116 , (20 2 16 14 6) , 2028 , ((16 * 6) + 20)
2471 , 116 , (20 2 16 14 6) , 110 , ((16 * 6) + 20)
2472 , 116 , (20 2 16 14 6) , 382 , ((16 * 6) + 20)
2473 , 116 , (20 2 16 14 6) , 1985 , ((6 * 16) + 20)
2474 , 116 , (20 2 16 14 6) , 2742 , ((16 * 6) + 20)
2475 , 116 , (20 2 16 14 6) , 8248 , ((16 * 6) + 20)
2476 , 116 , (20 2 16 14 6) , 492 , ((16 * 6) + 20)
2477 , 116 , (20 2 16 14 6) , 5515 , ((16 * 6) + 20)
2478 , 116 , (20 2 16 14 6) , 5093 , ((6 * 16) + 20)
2479 , 116 , (20 2 16 14 6) , 5895 , ((16 * 6) + 20)
2480 , 116 , (20 2 16 14 6) , 1601 , ((6 * 16) + 20)
2481 , 116 , (20 2 16 14 6) , 2142 , ((16 * 6) + 20)
2482 , 116 , (20 2 16 14 6) , 2378 , ((6 * 16) + 20)
2483 , 116 , (20 2 16 14 6) , 2730 , ((16 * 6) + 20)
2484 , 116 , (20 2 16 14 6) , 306 , ((16 * 6) + 20)
2485 , 116 , (20 2 16 14 6) , 4110 , ((6 * 16) + 20)
2486 , 116 , (20 2 16 14 6) , 166 , ((16 * 6) + 20)
2487 , 116 , (20 2 16 14 6) , 1304 , ((16 * 6) + 20)
2488 , 116 , (20 2 16 14 6) , 1549 , ((16 * 6) + 20)
2489 , 116 , (20 2 16 14 6) , 10000 , none
2490 , 116 , (20 2 16 14 6) , 1009 , ((6 * 16) + 20)
2491 , 116 , (20 2 16 14 6) , 2973 , ((6 * 16) + 20)
2492 , 116 , (20 2 16 14 6) , 469 , ((6 * 16) + 20)
2493 , 116 , (20 2 16 14 6) , 6474 , ((16 * 6) + 20)
2494 , 116 , (20 2 16 14 6) , 249 , ((6 * 16) + 20)
2495 , 116 , (20 2 16 14 6) , 74 , ((16 * 6) + 20)
2496 , 116 , (20 2 16 14 6) , 1282 , ((6 * 16) + 20)
2497 , 116 , (20 2 16 14 6) , 4190 , ((6 * 16) + 20)
2498 , 116 , (20 2 16 14 6) , 93 , ((16 * 6) + 20)
2499 , 116 , (20 2 16 14 6) , 150 , ((6 * 16) + 20)
2500 , 116 , (20 2 16 14 6) , 3160 , ((6 * 16) + 20)
2501 , 116 , (20 2 16 14 6) , 5365 , ((16 * 6) + 20)
2502 , 116 , (20 2 16 14 6) , 4551 , ((16 * 6) + 20)
2503 , 116 , (20 2 16 14 6) , 172 , ((6 * 16) + 20)
2504 , 116 , (20 2 16 14 6) , 1542 , ((16 * 6) + 20)
2505 , 116 , (20 2 16 14 6) , 2728 , ((16 * 6) + 20)
2506 , 116 , (20 2 16 14 6) , 2397 , ((16 * 6) + 20)
2507 , 116 , (20 2 16 14 6) , 116 , ((6 * 16) + 20)
2508 , 116 , (20 2 16 14 6) , 1296 , ((6 * 16) + 20)
2509 , 116 , (20 2 16 14 6) , 3921 , ((6 * 16) + 20)
2510 , 116 , (20 2 16 14 6) , 3299 , ((16 * 6) + 20)
2511 , 116 , (20 2 16 14 6) , 1468 , ((16 * 6) + 20)
2512 , 116 , (20 2 16 14 6) , 3440 , ((6 * 16) + 20)
2513 , 116 , (20 2 16 14 6) , 1480 , ((16 * 6) + 20)
2514 , 116 , (20 2 16 14 6) , 5174 , ((16 * 6) + 20)
2515 , 116 , (20 2 16 14 6) , 4507 , ((16 * 6) + 20)
2516 , 116 , (20 2 16 14 6) , 8546 , ((16 * 6) + 20)
2517 , 116 , (20 2 16 14 6) , 1642 , ((16 * 6) + 20)
2518 , 116 , (20 2 16 14 6) , 4845 , ((6 * 16) + 20)
2519 , 116 , (20 2 16 14 6) , 1542 , ((6 * 16) + 20)
2520 , 116 , (20 2 16 14 6) , 924 , ((16 * 6) + 20)
2521 , 116 , (20 2 16 14 6) , 6155 , ((6 * 16) + 20)
2522 , 116 , (20 2 16 14 6) , 328 , ((6 * 16) + 20)
2523 , 116 , (20 2 16 14 6) , 912 , ((16 * 6) + 20)
2524 , 116 , (20 2 16 14 6) , 1572 , ((6 * 16) + 20)
2525 , 116 , (20 2 16 14 6) , 755 , ((16 * 6) + 20)
2526 , 116 , (20 2 16 14 6) , 49 , ((16 * 6) + 20)
2527 , 116 , (20 2 16 14 6) , 944 , ((6 * 16) + 20)
2528 , 116 , (20 2 16 14 6) , 4962 , ((6 * 16) + 20)
2529 , 116 , (20 2 16 14 6) , 1602 , ((16 * 6) + 20)
2530 , 116 , (20 2 16 14 6) , 687 , ((16 * 6) + 20)
2531 , 116 , (20 2 16 14 6) , 59 , ((6 * 16) + 20)
2532 , 116 , (20 2 16 14 6) , 1370 , ((16 * 6) + 20)
2533 , 116 , (20 2 16 14 6) , 3055 , ((16 * 6) + 20)
2534 , 116 , (20 2 16 14 6) , 4545 , ((6 * 16) + 20)
2535 , 116 , (20 2 16 14 6) , 1472 , ((6 * 16) + 20)
2536 , 116 , (20 2 16 14 6) , 2299 , ((6 * 16) + 20)
2537 , 116 , (20 2 16 14 6) , 2209 , ((16 * 6) + 20)
2538 , 116 , (20 2 16 14 6) , 4564 , ((6 * 20) - (20 - 16))
2539 , 116 , (20 2 16 14 6) , 107 , ((6 * 16) + 20)
2540 , 116 , (20 2 16 14 6) , 1942 , ((6 * 16) + 20)
2541 , 116 , (20 2 16 14 6) , 885 , ((16 * 6) + 20)
2542 , 116 , (20 2 16 14 6) , 5284 , ((16 * 6) + 20)
2543 , 116 , (20 2 16 14 6) , 1831 , ((6 * 16) + 20)
2544 , 116 , (20 2 16 14 6) , 10000 , none
2545 , 116 , (20 2 16 14 6) , 3949 , ((6 * 16) + 20)
2546 , 116 , (20 2 16 14 6) , 1651 , ((16 * 6) + 20)
2547 , 116 , (20 2 16 14 6) , 2517 , ((16 * 6) + 20)
2548 , 116 , (20 2 16 14 6) , 4887 , ((6 * 16) + 20)
2549 , 116 , (20 2 16 14 6) , 1816 , ((6 * 16) + 20)
2550 , 116 , (20 2 16 14 6) , 6717 , ((16 * 6) + 20)
2551 , 116 , (20 2 16 14 6) , 2804 , ((16 * 6) + 20)
2552 , 116 , (20 2 16 14 6) , 4370 , ((6 * 16) + 20)
2553 , 116 , (20 2 16 14 6) , 1368 , ((6 * 16) + 20)
2554 , 116 , (20 2 16 14 6) , 2169 , ((6 * 16) + 20)
2555 , 116 , (20 2 16 14 6) , 1504 , ((16 * 6) + 20)
2556 , 116 , (20 2 16 14 6) , 3826 , ((16 * 6) + 20)
2557 , 116 , (20 2 16 14 6) , 10000 , none
2558 , 116 , (20 2 16 14 6) , 2910 , ((16 * 6) + 20)
2559 , 116 , (20 2 16 14 6) , 2144 , ((6 * 16) + 20)
2560 , 116 , (20 2 16 14 6) , 1199 , ((6 * 16) + 20)
2561 , 116 , (20 2 16 14 6) , 1003 , ((6 * 16) + 20)
2562 , 116 , (20 2 16 14 6) , 10000 , none
2563 , 116 , (20 2 16 14 6) , 3154 , ((6 * 16) + 20)
2564 , 116 , (20 2 16 14 6) , 384 , ((6 * 16) + 20)
2565 , 116 , (20 2 16 14 6) , 3676 , ((6 * 16) + 20)
2566 , 116 , (20 2 16 14 6) , 401 , ((6 * 16) + 20)
2567 , 116 , (20 2 16 14 6) , 6327 , ((16 * 6) + 20)
2568 , 116 , (20 2 16 14 6) , 2879 , ((6 * 16) + 20)
2569 , 116 , (20 2 16 14 6) , 1595 , ((16 * 6) + 20)
2570 , 116 , (20 2 16 14 6) , 8692 , ((16 * 6) + 20)
2571 , 116 , (20 2 16 14 6) , 237 , ((6 * 16) + 20)
2572 , 116 , (20 2 16 14 6) , 54 , ((6 * 16) + 20)
2573 , 116 , (20 2 16 14 6) , 1586 , ((6 * 16) + 20)
2574 , 116 , (20 2 16 14 6) , 2606 , ((16 * 6) + 20)
2575 , 116 , (20 2 16 14 6) , 3437 , ((6 * 16) + 20)
2576 , 116 , (20 2 16 14 6) , 1403 , ((16 * 6) + 20)
2577 , 116 , (20 2 16 14 6) , 3057 , ((16 * 6) + 20)
2578 , 116 , (20 2 16 14 6) , 2563 , ((16 * 6) + 20)
2579 , 116 , (20 2 16 14 6) , 1487 , ((16 * 6) + 20)
2580 , 116 , (20 2 16 14 6) , 485 , ((6 * 16) + 20)
2581 , 116 , (20 2 16 14 6) , 2929 , ((16 * 6) + 20)
2582 , 116 , (20 2 16 14 6) , 48 , ((16 * 6) + 20)
2583 , 116 , (20 2 16 14 6) , 4791 , ((6 * 16) + 20)
2584 , 116 , (20 2 16 14 6) , 10000 , none
2585 , 116 , (20 2 16 14 6) , 107 , ((16 * 6) + 20)
2586 , 116 , (20 2 16 14 6) , 3605 , ((16 * 6) + 20)
2587 , 116 , (20 2 16 14 6) , 6838 , ((6 * 16) + 20)
2588 , 116 , (20 2 16 14 6) , 3163 , ((16 * 6) + 20)
2589 , 116 , (20 2 16 14 6) , 3013 , ((16 * 6) + 20)
2590 , 116 , (20 2 16 14 6) , 156 , ((16 * 6) + 20)
2591 , 116 , (20 2 16 14 6) , 1394 , ((6 * 16) + 20)
2592 , 116 , (20 2 16 14 6) , 5535 , ((6 * 16) + 20)
2593 , 116 , (20 2 16 14 6) , 744 , ((6 * 16) + 20)
2594 , 116 , (20 2 16 14 6) , 1327 , ((16 * 6) + 20)
2595 , 116 , (20 2 16 14 6) , 3351 , ((16 * 6) + 20)
2596 , 116 , (20 2 16 14 6) , 1586 , ((6 * 16) + 20)
2597 , 116 , (20 2 16 14 6) , 1747 , ((6 * 16) + 20)
2598 , 116 , (20 2 16 14 6) , 1748 , ((6 * 16) + 20)
